rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2022_femslash-21,AO3_2022_femslash,22,-5,Samantha Groves | Root x Sameen Shaw,2,slash,None,3203,Person of Interest (TV),None
AO3_2022_femslash-22,AO3_2022_femslash,23,-5,Marlene McKinnon x Dorcas Meadowes,2,slash,None,3134,Harry Potter - J. K. Rowling,None
AO3_2022_femslash-23,AO3_2022_femslash,23,-2,Luna Lovegood x Ginny Weasley,2,slash,None,3134,Harry Potter - J. K. Rowling,None
AO3_2022_femslash-24,AO3_2022_femslash,25,0,Sara Lance | White Canary x Ava Sharpe | Roundhouse,2,slash,None,3084,DC's Legends of Tomorrow (TV),None
AO3_2022_femslash-25,AO3_2022_femslash,26,-6,Asui Tsuyu | Froppy x Uraraka Ochako | Uravity,2,slash,None,3055,Boku no Hero Academia | My Hero Academia,None
AO3_2022_femslash-26,AO3_2022_femslash,27,-3,Maxine 'Max' Caulfield x Chloe Price,2,slash,None,3031,Life Is Strange (Video Game),None
AO3_2022_femslash-27,AO3_2022_femslash,28,-2,Rachel Berry x Quinn Fabray,2,slash,None,2773,Glee,None
AO3_2022_femslash-28,AO3_2022_femslash,29,-7,Serena Campbell x Bernie Wolfe,2,slash,None,2705,Holby City,None
AO3_2022_femslash-29,AO3_2022_femslash,30,-3,Miranda Priestly x Andrea Sachs,2,slash,None,2687,The Devil Wears Prada (2006),None
AO3_2022_femslash-30,AO3_2022_femslash,31,-8,Fareeha Amari | Pharah x Angela Ziegler | Mercy,2,slash,None,2672,Overwatch (Video Game),None
AO3_2022_femslash-31,AO3_2022_femslash,32,new,Robin Buckley x Nancy Wheeler,2,slash,None,2428,Stranger Things (TV 2016),None
AO3_2022_femslash-32,AO3_2022_femslash,33,0,Anna x Elsa,2,slash,None,2413,Frozen (Disney Movies),None
AO3_2022_femslash-33,AO3_2022_femslash,34,0,Pamela Isley | Poison Ivy x Harleen Quinzel | Harley Quinn,2,slash,None,2352,Batman - All Media Types,None
AO3_2022_femslash-34,AO3_2022_femslash,35,-4,Peggy Carter x Angie Martinelli,2,slash,None,2331,Agent Carter (TV),None
AO3_2022_femslash-35,AO3_2022_femslash,36,7,Hope Mikaelson x Josie Saltzman,2,slash,None,2291,Legacies (TV 2018),None
AO3_2022_femslash-36,AO3_2022_femslash,37,-7,Lapis Lazuli x Peridot,2,slash,None,2289,Steven Universe (Cartoon),None
AO3_2022_femslash-37,AO3_2022_femslash,38,-6,Cheryl Blossom x Toni Topaz,2,slash,None,2278,Riverdale (TV 2017),None
AO3_2022_femslash-38,AO3_2022_femslash,39,-3,Beauregard Lionett x Yasha Nydoorin,2,slash,None,2253,Critical Role (Web Series),None
AO3_2022_femslash-39,AO3_2022_femslash,40,8,Maria Hill x Natalia Alianovna 'Natasha' Romanova | Black Widow,2,slash,None,2117,Marvel Cinematic Universe,None
AO3_2022_femslash-40,AO3_2022_femslash,41,new,Beidou x Ningguang,2,slash,None,2046,原神 | Genshin Impact (Video Game),None
AO3_2022_femslash-41,AO3_2022_femslash,42,-1,Jennifer 'JJ' Jareau x Emily Prentiss,2,slash,None,1985,Criminal Minds (US TV),None
AO3_2022_femslash-42,AO3_2022_femslash,43,23,Wanda Maximoff | Scarlet Witch x Natalia Alianovna 'Natasha' Romanova | Black Widow,2,slash,None,1982,Marvel Cinematic Universe,None
AO3_2022_femslash-43,AO3_2022_femslash,44,3,Hermione Granger x Pansy Parkinson,2,slash,None,1934,Harry Potter - J. K. Rowling,None
AO3_2022_femslash-44,AO3_2022_femslash,45,-10,Allison Argent x Lydia Martin,2,slash,None,1915,Teen Wolf (TV),None
AO3_2022_femslash-45,AO3_2022_femslash,46,new,Jean x Lisa,2,slash,None,1858,原神 | Genshin Impact (Video Game),None
AO3_2022_femslash-46,AO3_2022_femslash,47,-10,Jemma Simmons x Daisy Johnson | Skye,2,slash,None,1843,Agents of S.H.I.E.L.D. (TV),None
AO3_2022_femslash-47,AO3_2022_femslash,48,-9,Mikasa Ackerman x Annie Leonhart,2,slash,None,1818,Shingeki no Kyojin | Attack on Titan,None
AO3_2022_femslash-48,AO3_2022_femslash,49,-5,Diana Cavendish x Atsuko 'Akko' Kagari,2,slash,None,1810,Little Witch Academia,None
AO3_2022_femslash-49,AO3_2022_femslash,50,-12,Shimizu Kiyoko x Yachi Hitoka,2,slash,None,1805,Haikyuu!!,None
AO3_2022_femslash-50,AO3_2022_femslash,51,new,Juleka Couffaine | Reflekta x Rose Lavillant | Princess Fragrance,2,slash,None,1766,Miraculous Ladybug,None
AO3_2022_femslash-51,AO3_2022_femslash,52,0,Shepard (Female) | Player Character x Liara T'Soni,2,slash,None,1726,Mass Effect Trilogy,None
AO3_2022_femslash-52,AO3_2022_femslash,52,-2,Guinevere 'Gwen' Pendragon x Morgana,2,slash,None,1726,Merlin (TV),None
AO3_2022_femslash-53,AO3_2022_femslash,54,-14,Clary Fray x Isabelle Lightwood,2,slash,None,1685,Shadowhunters (TV),None
AO3_2022_femslash-54,AO3_2022_femslash,55,-6,Maura Isles x Jane Rizzoli,2,slash,None,1681,Rizzoli & Isles,None
AO3_2022_femslash-55,AO3_2022_femslash,56,-11,Myka Bering x Helena 'H. G.' Wells,2,slash,None,1680,Warehouse 13,None
AO3_2022_femslash-56,AO3_2022_femslash,57,-15,Delphine Cormier x Cosima Niehaus,2,slash,None,1612,Orphan Black (TV),None
AO3_2022_femslash-57,AO3_2022_femslash,58,-12,Sansa Stark x Margaery Tyrell,2,slash,None,1595,Game of Thrones (TV),None
AO3_2022_femslash-58,AO3_2022_femslash,59,new,Maya Bishop x Carina DeLuca,2,slash,None,1576,Station 19 (TV),None
AO3_2022_femslash-59,AO3_2022_femslash,60,new,Raiden Ei | Beelzebul x Yae Miko | Guuji,2,slash,None,1572,原神 | Genshin Impact (Video Game),None
AO3_2022_femslash-60,AO3_2022_femslash,61,-6,Tara Maclay x Willow Rosenberg,2,slash,None,1560,Buffy the Vampire Slayer (TV),None
AO3_2022_femslash-61,AO3_2022_femslash,62,5,`Hermione Granger x Bellatrix Lestrange, née Black`,2,slash,None,1513,Harry Potter - J. K. Rowling,None
AO3_2022_femslash-62,AO3_2022_femslash,63,-12,Ruby x Sapphire,2,slash,None,1486,Steven Universe (Cartoon),None
AO3_2022_femslash-63,AO3_2022_femslash,64,17,Alexandra 'Alex' Danvers | Supergirl/Sentinel x Kelly Olsen | Guardian,2,slash,None,1484,Supergirl (TV 2015),None
AO3_2022_femslash-64,AO3_2022_femslash,65,-3,Dani Clayton x Jamie Taylor,2,slash,None,1477,The Haunting of Bly Manor (TV),None
AO3_2022_femslash-65,AO3_2022_femslash,66,new,Anne Boonchuy x Sasha Waybright x Marcy Wu,3,slash,None,1467,Amphibia (Cartoon),None
AO3_2022_femslash-66,AO3_2022_femslash,67,-14,Kimberly Ann 'Kim' Hart | Pink Ranger x Trini Kwan | Yellow Ranger,2,slash,None,1428,Power Rangers (2017),None
AO3_2022_femslash-67,AO3_2022_femslash,68,-11,Tobin Heath x Christen Press,2,slash,None,1410,Women's Association Football | Women's Soccer RPF,None
AO3_2022_femslash-68,AO3_2022_femslash,69,-9,Alexandra 'Alex' Danvers | Supergirl/Sentinel x Kara Danvers/Zor-El | Supergirl,2,slash,None,1398,Supergirl (TV 2015),None
AO3_2022_femslash-69,AO3_2022_femslash,70,5,Kathryn Janeway x Seven of Nine,2,slash,None,1374,Star Trek: Voyager,None
AO3_2022_femslash-70,AO3_2022_femslash,71,-15,Erin Gilbert x Jillian Holtzmann,2,slash,None,1366,Ghostbusters (2016),None
AO3_2022_femslash-71,AO3_2022_femslash,72,6,Charlie Magne x Vaggie,2,slash,None,1355,Hazbin Hotel (Web Series),None
AO3_2022_femslash-72,AO3_2022_femslash,73,-8,Faith Lehane x Buffy Summers,2,slash,None,1352,Buffy the Vampire Slayer (TV),None
AO3_2022_femslash-73,AO3_2022_femslash,74,-16,Anya x Raven Reyes,2,slash,None,1348,The 100 (TV),None
AO3_2022_femslash-74,AO3_2022_femslash,75,new,Anne Boonchuy x Marcy Wu,2,slash,None,1347,Amphibia (Cartoon),None
AO3_2022_femslash-75,AO3_2022_femslash,76,-12,Carol Aird x Therese Belivet,2,slash,None,1336,Carol (2015),None
AO3_2022_femslash-76,AO3_2022_femslash,77,-23,Lena Oxton | Tracer x Amélie Lacroix | Widowmaker,2,slash,None,1332,Overwatch (Video Game),None
AO3_2022_femslash-77,AO3_2022_femslash,78,-9,Azula x Ty Lee,2,slash,None,1322,Avatar: The Last Airbender,None
AO3_2022_femslash-78,AO3_2022_femslash,79,-16,Astra In-Ze x Alexandra 'Alex' Danvers | Supergirl/Sentinel,2,slash,None,1310,Supergirl (TV 2015),None
AO3_2022_femslash-79,AO3_2022_femslash,80,-21,Virginia 'Pepper' Potts | Rescue x Natalia Alianovna 'Natasha' Romanova | Black Widow,2,slash,None,1309,Marvel Cinematic Universe,None
AO3_2022_femslash-80,AO3_2022_femslash,81,new,Meredith Grey x Addison Montgomery,2,slash,None,1270,Grey's Anatomy,None
AO3_2022_femslash-81,AO3_2022_femslash,82,-2,Lin Beifong x Kya II,2,slash,None,1244,Avatar: Legend of Korra,None
AO3_2022_femslash-82,AO3_2022_femslash,83,10,Andromache 'Andy' of Scythia x Quỳnh/Noriko,2,slash,None,1234,The Old Guard (Movie 2020),None
AO3_2022_femslash-83,AO3_2022_femslash,83,-14,Penelope Park x Josie Saltzman,2,slash,None,1234,Legacies (TV 2018),None
AO3_2022_femslash-84,AO3_2022_femslash,85,new,Shelby Goodkind x Toni Shalifoe,2,slash,None,1232,The Wilds (TV 2020),None
AO3_2022_femslash-85,AO3_2022_femslash,86,-12,Rachel Amber x Chloe Price,2,slash,None,1231,Life Is Strange (Video Game),None
AO3_2022_femslash-86,AO3_2022_femslash,87,new,Jane Hopper | Eleven x Maxine 'Max' Mayfield,2,slash,None,1213,Stranger Things (TV 2016),None
AO3_2022_femslash-87,AO3_2022_femslash,87,-26,Pearl x Rose Quartz | Pink Diamond,2,slash,None,1213,Steven Universe (Cartoon),None
AO3_2022_femslash-88,AO3_2022_femslash,89,-21,Terezi Pyrope x Vriska Serket,2,slash,None,1201,Homestuck,None
AO3_2022_femslash-89,AO3_2022_femslash,90,new,Yelena Belova | Black Widow/White Widow x Kate Bishop | Hawkeye,2,slash,None,1192,Hawkeye (TV 2021),None
AO3_2022_femslash-90,AO3_2022_femslash,91,-4,Dina x Ellie,2,slash,None,1177,The Last of Us (Video Games),None
AO3_2022_femslash-91,AO3_2022_femslash,91,-14,Princess Bubblegum x Marceline,2,slash,None,1177,Adventure Time,None
AO3_2022_femslash-92,AO3_2022_femslash,93,new,Ganyu x Keqing,2,slash,None,1166,原神 | Genshin Impact (Video Game),None
AO3_2022_femslash-93,AO3_2022_femslash,94,-22,Nyssa Raatko/al Ghul x Sara Lance | White Canary,2,slash,None,1163,Arrow (TV 2012),None
AO3_2022_femslash-94,AO3_2022_femslash,95,-10,Haruno Sakura x Yamanaka Ino,2,slash,None,1161,Naruto,None
AO3_2022_femslash-95,AO3_2022_femslash,96,-23,Pacifica Northwest x Mabel Pines,2,slash,None,1151,Gravity Falls,None
AO3_2022_femslash-96,AO3_2022_femslash,97,new,Anne Boonchuy x Sasha Waybright,2,slash,None,1149,Amphibia (Cartoon),None
AO3_2022_femslash-97,AO3_2022_femslash,97,new,Gideon Nav x Harrowhark Nonagesimus,2,slash,None,1149,The Locked Tomb Series | Gideon the Ninth Series - Tamsyn Muir,None
AO3_2022_femslash-98,AO3_2022_femslash,99,-23,Adora x Glimmer,2,slash,None,1142,She-Ra and the Princesses of Power (2018),None
AO3_2022_femslash-99,AO3_2022_femslash,100,-2,Perfuma x Scorpia,2,slash,None,1109,She-Ra and the Princesses of Power (2018),None
